3356008,-5.0,192459.0,,,2.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,
3356010,-10.0,109158.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-P580 Build/NRD90M
3356015,-35.0,729696.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3356019,-25.0,158858.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,F,mobile,SAMSUNG SM-J730GM Build/NRD90M
3356020,-95.0,314186.0,0.0,0.0,-4.0,-22.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,other,,,,F,F,T,F,mobile,MOT-A6020l37 Build/LMY47V
3356027,-5.0,380016.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,SM-A710M Build/NRD90M
3356031,-5.0,59679.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,397.0,161.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3356035,-5.0,346150.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJS25.93-14-8.1-4
3356036,-5.0,403004.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJS25.93-14-8.1-4
3356040,-5.0,464072.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJS25.93-14-8.1-4
3356046,-10.0,546412.0,,,1.0,-9.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
3356048,-10.0,445334.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,SM-A510F Build/NRD90M
3356052,-5.0,89771.0,,,2.0,-11.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,352.0,535.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3356055,-10.0,182599.0,0.0,0.0,1.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
3356058,-20.0,255862.0,,,0.0,-9.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3356059,-5.0,112365.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,339.0,489.0,,,,,,,,New,NotFound,Windows 7,firefox 58.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
3356060,-10.0,282119.0,,,2.0,-8.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,Aquaris
3356073,-5.0,800.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,548.0,161.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3356076,-5.0,125653.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3356078,-5.0,209898.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3356081,-5.0,186207.0,,,0.0,-1.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,
3356083,-5.0,203296.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,firefox 58.0,,,,F,F,T,F,desktop,Windows
3356086,0.0,27249.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,410.0,404.0,,,,,,,,New,NotFound,Mac OS X 10.13,firefox 58.0,24.0,3360x2100,match_status:2,T,F,T,T,desktop,rv:58.0
3356087,-5.0,43026.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3356089,-5.0,50566.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
