3186532,-5.0,415668.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3186534,-5.0,154883.0,0.0,0.0,2.0,-100.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,135.0,15.0,259.0,481.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3186537,-5.0,130482.0,,,22.0,-32.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,321.0,500.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
3186539,-20.0,187005.0,,,6.0,-100.0,,,,,100.0,NotFound,52.0,,New,NotFound,135.0,15.0,259.0,481.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3186542,-5.0,306587.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,166.0,15.0,193.0,333.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3186543,-5.0,104237.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,15.0,193.0,333.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3186545,-5.0,84340.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,159.0,,410.0,633.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3186554,-5.0,191349.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,,312.0,611.0,,,,,,,,Found,Found,iOS 11.2.2,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,F,mobile,iOS Device
3186559,-5.0,38851.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,621.0,600.0,,,,,,,,New,NotFound,Windows 7,chrome,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3186575,-15.0,220080.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-G390F
3186585,-5.0,868127.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,438.0,535.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Windows
3186587,-5.0,43285.0,,,0.0,0.0,,,0.0,0.0,96.43000030517578,NotFound,52.0,-300.0,New,NotFound,166.0,,463.0,600.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3186589,0.0,32237.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
3186590,-60.0,192020.0,,,-12.0,-42.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,15.0,385.0,600.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3186598,-100.0,130828.0,0.0,0.0,-2.0,-26.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,15.0,345.0,561.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,mobile,Moto G (4) Build/NPJ25.93-14.7
3186604,-5.0,341569.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,100.0,,483.0,314.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,
3186605,-5.0,26814.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3186607,-20.0,570259.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3186610,-10.0,120730.0,,,13.0,-29.0,34.0,-31.0,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,122.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,New,NotFound,iOS 11.2.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,F,F,mobile,iOS Device
3186626,-5.0,89640.0,0.0,0.0,7.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,197.0,368.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3186627,-10.0,217216.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,E5823
3186629,-5.0,112097.0,,,0.0,0.0,,,0.0,0.0,95.6500015258789,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1280x800,match_status:2,T,F,F,T,desktop,MacOS
3186632,0.0,137153.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,T,T,T,desktop,Trident/7.0
3186636,-20.0,81991.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3186638,-10.0,61850.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,266.0,127.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,E5823
3186643,-10.0,117895.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,266.0,127.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,E5823
3186646,-10.0,92669.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,266.0,127.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,E5823
3186663,-45.0,105970.0,0.0,0.0,15.0,-8.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Linux,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,
3186667,0.0,63670.0,,,2.0,-100.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,12.0,529.0,161.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3186670,-5.0,80722.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,146.0,,,,,,,,Found,Found,Windows 8.1,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3186674,-5.0,109200.0,,,0.0,-1.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,193.0,391.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2304x1440,match_status:2,T,F,F,F,desktop,MacOS
3186675,-5.0,222037.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,100.0,,332.0,314.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3186681,-10.0,52458.0,,,-6.0,-25.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,345.0,507.0,,,,,,,,New,NotFound,,chrome 58.0 for android,,,,F,F,T,F,mobile,SM-G930F Build/NRD90M
3186683,-20.0,102421.0,0.0,0.0,6.0,-30.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,F3313 Build/37.0.A.2.108
3186686,0.0,52767.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,215.0,277.0,,,,,,,,New,NotFound,Linux,chrome 63.0,24.0,1920x1280,match_status:2,T,F,T,T,desktop,
3186691,0.0,104054.0,,,1.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,397.0,161.0,,,,,,,,New,NotFound,Android 8.1.0,chrome 63.0 for android,32.0,,match_status:2,T,F,T,T,mobile,Pixel Build/OPM1.171019.012
3186695,-5.0,196179.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,266.0,610.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,Windows
3186696,-25.0,124193.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,566.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3186703,-5.0,63124.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,621.0,225.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Windows
3186709,-5.0,84537.0,0.0,0.0,1.0,-9.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
3186714,-45.0,102111.0,0.0,0.0,10.0,-10.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Linux,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,
3186718,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186719,-5.0,99659.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,193.0,489.0,,,,,,,,New,NotFound,iOS 11.2.2,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3186724,-45.0,460030.0,0.0,0.0,9.0,-10.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Linux,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,
3186736,0.0,113749.0,0.0,0.0,3.0,0.0,,,0.0,0.0,100.0,NotFound,41.0,-300.0,Found,Found,166.0,13.0,327.0,533.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3186739,-5.0,101749.0,0.0,0.0,15.0,-29.0,0.0,0.0,0.0,0.0,100.0,NotFound,55.0,-300.0,Found,Found,166.0,13.0,122.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,142.0,Found,Found,Found,iOS 11.2.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,T,T,mobile,iOS Device
3186746,-5.0,102607.0,0.0,0.0,0.0,-29.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,13.0,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,CHC-U03 Build/HuaweiCHC-U03
3186750,-5.0,187005.0,0.0,0.0,4.0,-8.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,20.0,417.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,F,mobile,LG-K240 Build/MXB48T
3186752,-5.0,277190.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
