3021387,-10.0,590859.0,0.0,0.0,1.0,-5.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,iOS 10.3.2,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3021393,0.0,150735.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,215.0,100.0,,,,,,,,New,NotFound,iOS 11.0.3,chrome 62.0 for ios,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
3021395,-5.0,94526.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,337.0,533.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3021396,0.0,16744.0,,,14.0,-42.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,373.0,549.0,,,,,,,,New,NotFound,Windows 10,edge 14.0,24.0,1600x900,match_status:2,T,T,T,T,desktop,Windows
3021399,0.0,137203.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1600,match_status:1,T,T,T,T,desktop,MacOS
3021400,-5.0,148586.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3021401,-5.0,179197.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,210.0,,410.0,311.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,Windows
3021404,0.0,36646.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,399.0,177.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 60.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3021410,-15.0,51881.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3021411,-5.0,39360.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,542.0,533.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3021412,-5.0,14336.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,516.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3021415,0.0,33456.0,2.0,0.0,1.0,0.0,,,2.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,3360x2100,match_status:0,T,F,T,T,desktop,MacOS
3021421,0.0,11085.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,633.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3021425,-5.0,314120.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3021426,-5.0,31436.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,341.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:1,T,F,T,T,desktop,Windows
3021430,0.0,165430.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,414.0,561.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/MMB29K
3021431,-5.0,875643.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,215.0,277.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3021434,-5.0,315331.0,,,10.0,-4.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,15.0,352.0,394.0,,,,,,,,New,NotFound,iOS 11.0.0,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3021436,-5.0,400590.0,,,0.0,0.0,,,0.0,0.0,95.08000183105469,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3021437,0.0,24246.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3021440,0.0,18470.0,1.0,0.0,1.0,0.0,,,1.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,399.0,177.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 60.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3021441,0.0,170595.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3021448,-5.0,144471.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3021450,-5.0,47713.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,Windows 8.1,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3021453,-5.0,29631.0,,,4.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
