3084156,-5.0,140532.0,,,3.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3084158,-5.0,30571.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,397.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3084160,-20.0,49012.0,,,7.0,-33.0,25.0,-100.0,,,100.0,NotFound,15.0,-300.0,New,NotFound,166.0,12.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,100.0,Found,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3084161,-5.0,44576.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,621.0,225.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3084163,-20.0,391959.0,,,0.0,-4.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084164,-5.0,125817.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,20.0,585.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084165,-5.0,21269.0,3.0,0.0,0.0,0.0,,,3.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 63.0,24.0,5120x2880,match_status:2,T,F,T,F,desktop,MacOS
3084166,0.0,25697.0,,,0.0,0.0,,,,,100.0,NotFound,,-600.0,New,NotFound,166.0,,393.0,216.0,,,,,,,,New,NotFound,Mac OS X 10_10_5,safari generic,24.0,1920x1080,match_status:2,T,T,T,T,desktop,MacOS
3084171,-5.0,99629.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-420.0,Found,NotFound,102.0,,145.0,474.0,,,,,,,,Found,NotFound,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3084176,-5.0,109988.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-420.0,New,NotFound,166.0,,492.0,153.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3084178,-20.0,198263.0,,,17.0,-33.0,17.0,-39.0,,,100.0,NotFound,15.0,-300.0,New,NotFound,166.0,12.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,100.0,Found,New,NotFound,Android 7.0,samsung browser 6.2,32.0,2560x1440,match_status:2,T,F,T,T,mobile,SAMSUNG SM-G890A Build/NRD90M
3084183,-5.0,19131.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3084185,0.0,589593.0,0.0,0.0,28.0,-18.0,,,0.0,-1.0,100.0,NotFound,,-480.0,Found,Found,166.0,21.0,410.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,rv:11.0
3084187,-5.0,31762.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3084192,-5.0,84311.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,669.0,484.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3084193,-50.0,130083.0,,,7.0,-68.0,,,0.0,0.0,96.87999725341795,NotFound,63.0,-300.0,New,NotFound,166.0,15.0,410.0,500.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,F,T,desktop,Trident/7.0
3084194,-80.0,111339.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,13.0,548.0,299.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1152x864,match_status:2,T,F,T,T,desktop,Windows
3084195,-5.0,198996.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,102.0,,410.0,360.0,,,,,,,,New,NotFound,iOS 10.1.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3084196,-5.0,54019.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,410.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3084197,-5.0,87292.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3084198,-5.0,404152.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3084201,-5.0,145241.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
3084202,-10.0,483943.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3084206,-5.0,203326.0,,,,,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,,529.0,549.0,,,,,,,,Found,NotFound,Windows 10,edge 15.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3084208,-5.0,139566.0,,,0.0,0.0,,,0.0,0.0,94.1999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,215.0,107.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:0,T,F,T,T,desktop,Windows
3084209,-5.0,128811.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,548.0,394.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3084210,-5.0,78250.0,,,24.0,-100.0,,,0.0,-8.0,92.86000061035156,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,410.0,222.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3084217,-5.0,28491.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,548.0,394.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3084218,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084220,-5.0,54794.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,487.0,600.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3084221,-5.0,41087.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,15.0,100.0,489.0,,,,,,,,Found,Found,Mac OS X 10_12_5,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
